Module_Name,Module_Description,Activity_Name,Parent_Activity_Name,Activity_Description,Activity_Type,Day,StartTime,EndTime,StartDate,WeekLabel,WeekPattern,Location,Location_Description
ANTH8032_X3,"Law, Order and Conflict in the Pacific",ANTH8032_X3^ANTH8043_X3 Class01/ 001 ,ANTH8032_X3 Class01/ 001,Class,Class,Monday,09:00,14:00,09/07/2015,36-37,0000000000000000000000000000000000011000000000000000,COOMBS Extension LT 1.04,_COOMBS Extension Lecture Theatre Rm 1.04
ANTH8032_X3,"Law, Order and Conflict in the Pacific",ANTH8032_X3^ANTH8043_X3 Class02/ 001 ,ANTH8032_X3 Class02/ 001,Class,Class,Tuesday,09:00,14:00,09/08/2015,36-37,0000000000000000000000000000000000011000000000000000,COOMBS Extension LT 1.04,_COOMBS Extension Lecture Theatre Rm 1.04
ANTH8032_X3,"Law, Order and Conflict in the Pacific",ANTH8032_X3^ANTH8043_X3 Class03/ 001 ,ANTH8032_X3 Class03/ 001,Class,Class,Wednesday,09:00,14:00,09/09/2015,36-37,0000000000000000000000000000000000011000000000000000,COOMBS Extension LT 1.04,_COOMBS Extension Lecture Theatre Rm 1.04
ANTH8032_X3,"Law, Order and Conflict in the Pacific",ANTH8032_X3^ANTH8043_X3 Class04/ 001 ,ANTH8032_X3 Class04/ 001,Class,Class,Thursday,09:00,14:00,09/10/2015,36-37,0000000000000000000000000000000000011000000000000000,COOMBS Extension LT 1.04,_COOMBS Extension Lecture Theatre Rm 1.04
ANTH8032_X3,"Law, Order and Conflict in the Pacific",ANTH8032_X3^ANTH8043_X3 Class05/ 001 ,ANTH8032_X3 Class05/ 001,Class,Class,Friday,09:00,14:00,09/11/2015,36-37,0000000000000000000000000000000000011000000000000000,COOMBS Extension LT 1.04,_COOMBS Extension Lecture Theatre Rm 1.04
ANTH8034_S2,Advanced Issues in Anthropology,ANTH8034_S2 Lecture01/ 001,ANTH8034_S2 Lecture01/ 001,Lecture,Lecture,Tuesday,15:00,17:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,ADH G41,_A.D. Hope G41 Classics Seminar Room
ANTH8042_S2,"Migration, Refugees and Development",ANTH8042_S2 Class01/ 001,ANTH8042_S2 Class01/ 001,,Class,Friday,12:00,14:00,07/24/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,ADH G28,_A. D. Hope Building Room G28 
ANTH8043_X3,Conflict and Development in the Pacific,ANTH8032_X3^ANTH8043_X3 Class01/ 001 ,ANTH8043_X3 Class01/ 001,Class,Class,Monday,09:00,14:00,09/07/2015,36-37,0000000000000000000000000000000000011000000000000000,COOMBS Extension LT 1.04,_COOMBS Extension Lecture Theatre Rm 1.04
ANTH8043_X3,Conflict and Development in the Pacific,ANTH8032_X3^ANTH8043_X3 Class02/ 001 ,ANTH8043_X3 Class02/ 001,Class,Class,Tuesday,09:00,14:00,09/08/2015,36-37,0000000000000000000000000000000000011000000000000000,COOMBS Extension LT 1.04,_COOMBS Extension Lecture Theatre Rm 1.04
ANTH8043_X3,Conflict and Development in the Pacific,ANTH8032_X3^ANTH8043_X3 Class03/ 001 ,ANTH8043_X3 Class03/ 001,Class,Class,Wednesday,09:00,14:00,09/09/2015,36-37,0000000000000000000000000000000000011000000000000000,COOMBS Extension LT 1.04,_COOMBS Extension Lecture Theatre Rm 1.04
ANTH8043_X3,Conflict and Development in the Pacific,ANTH8032_X3^ANTH8043_X3 Class04/ 001 ,ANTH8043_X3 Class04/ 001,Class,Class,Thursday,09:00,14:00,09/10/2015,36-37,0000000000000000000000000000000000011000000000000000,COOMBS Extension LT 1.04,_COOMBS Extension Lecture Theatre Rm 1.04
ANTH8043_X3,Conflict and Development in the Pacific,ANTH8032_X3^ANTH8043_X3 Class05/ 001 ,ANTH8043_X3 Class05/ 001,Class,Class,Friday,09:00,14:00,09/11/2015,36-37,0000000000000000000000000000000000011000000000000000,COOMBS Extension LT 1.04,_COOMBS Extension Lecture Theatre Rm 1.04
ANTH8050F_S2,MAAPD (Research) Sub-thesis,ANTH8050F_S2/1,ANTH8050F_S2/1,TEST only,Class,Wednesday,14:00,14:30,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,ADH 123_inactive,A. D. Hope Building Room 123 Mutimedia Room
ANTH8050F_S2,MAAPD (Research) Sub-thesis,"ANTH8050F_S2/2 <29-30, 32-35, 38-43>",ANTH8050F_S2/2,TEST only,Class,Wednesday,15:00,15:30,07/22/2015,"29-30, 32-35, 38-43",0000000000000000000000000000110111100111111000000000,ADH 123_inactive,A. D. Hope Building Room 123 Mutimedia Room
ANTH8050F_S2,MAAPD (Research) Sub-thesis,"ANTH8050F_S2/2 <29-30, 32-35, 38-43>","ANTH8050F_S2/2 <29-30, 32-35, 38-43>",TEST only,Class,Wednesday,15:00,15:30,07/22/2015,"29-30, 32-35, 38-43",0000000000000000000000000000110111100111111000000000,ADH 123_inactive,A. D. Hope Building Room 123 Mutimedia Room
ANTH8050F_S2,MAAPD (Research) Sub-thesis,ANTH8050F_S2/2 <31>,ANTH8050F_S2/2,TEST only,Class,Wednesday,17:00,17:30,08/05/2015,31,0000000000000000000000000000001000000000000000000000,ADH 123_inactive,A. D. Hope Building Room 123 Mutimedia Room
ANTH8050F_S2,MAAPD (Research) Sub-thesis,ANTH8050F_S2/2 <31>,ANTH8050F_S2/2 <31>,TEST only,Class,Wednesday,17:00,17:30,08/05/2015,31,0000000000000000000000000000001000000000000000000000,ADH 123_inactive,A. D. Hope Building Room 123 Mutimedia Room
ANTH8050F_S2,MAAPD (Research) Sub-thesis,"ANTH8050F_S2/3 <29, 31-34, 38-43>",ANTH8050F_S2/3,TEST only,Class,Tuesday,16:00,16:30,07/21/2015,"29, 31-34, 38-43",0000000000000000000000000000101111000111111000000000,ADH 123_inactive,A. D. Hope Building Room 123 Mutimedia Room
ANTH8050F_S2,MAAPD (Research) Sub-thesis,"ANTH8050F_S2/3 <29, 31-34, 38-43>","ANTH8050F_S2/3 <29, 31-34, 38-43>",TEST only,Class,Tuesday,16:00,16:30,07/21/2015,"29, 31-34, 38-43",0000000000000000000000000000101111000111111000000000,ADH 123_inactive,A. D. Hope Building Room 123 Mutimedia Room
ANTH8050F_S2,MAAPD (Research) Sub-thesis,"ANTH8050F_S2/3 <30, 35>",ANTH8050F_S2/3,TEST only,Class,Tuesday,15:30,16:00,07/28/2015,"30, 35",0000000000000000000000000000010000100000000000000000,ADH 144_inactive,A. D. Hope Building Room 144 Mutimedia Room
ANTH8050F_S2,MAAPD (Research) Sub-thesis,"ANTH8050F_S2/3 <30, 35>","ANTH8050F_S2/3 <30, 35>",TEST only,Class,Tuesday,15:30,16:00,07/28/2015,"30, 35",0000000000000000000000000000010000100000000000000000,ADH 144_inactive,A. D. Hope Building Room 144 Mutimedia Room
ANTH8050P_S2,MAAPD (Research) Sub-thesis,ANTH8050P_S2/1,ANTH8050P_S2/1,TEST only,Class,Friday,15:00,15:30,07/24/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,ADH 123_inactive,A. D. Hope Building Room 123 Mutimedia Room
ANTH8050P_S2,MAAPD (Research) Sub-thesis,ANTH8050P_S2/1,ANTH8050P_S2/1,TEST only,Class,Thursday,16:00,16:30,07/23/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,ADH 123_inactive,A. D. Hope Building Room 123 Mutimedia Room
ANTH8050P_S2,MAAPD (Research) Sub-thesis,ANTH8050P_S2/1,ANTH8050P_S2/1,TEST only,Class,Wednesday,16:00,16:30,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,ADH 123_inactive,A. D. Hope Building Room 123 Mutimedia Room
ANTH8050P_S2,MAAPD (Research) Sub-thesis,ANTH8050P_S2/2,ANTH8050P_S2/2,TEST only,Class,Friday,14:00,14:30,07/24/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,ADH 123_inactive,A. D. Hope Building Room 123 Mutimedia Room
ANTH8050P_S2,MAAPD (Research) Sub-thesis,ANTH8050P_S2/2,ANTH8050P_S2/2,TEST only,Class,Monday,15:00,15:30,07/20/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,ADH 123_inactive,A. D. Hope Building Room 123 Mutimedia Room
ANTH8050P_S2,MAAPD (Research) Sub-thesis,ANTH8050P_S2/2,ANTH8050P_S2/2,TEST only,Class,Tuesday,15:00,15:30,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,ADH 123_inactive,A. D. Hope Building Room 123 Mutimedia Room
ANTH8050P_S2,MAAPD (Research) Sub-thesis,ANTH8050P_S2/3,ANTH8050P_S2/3,TEST only,Class,Friday,16:00,16:30,07/24/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,ADH 123_inactive,A. D. Hope Building Room 123 Mutimedia Room
ANTH8050P_S2,MAAPD (Research) Sub-thesis,ANTH8050P_S2/3,ANTH8050P_S2/3,TEST only,Class,Thursday,10:30,12:00,07/23/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,ADH 123_inactive,A. D. Hope Building Room 123 Mutimedia Room
ANTH8050P_S2,MAAPD (Research) Sub-thesis,"ANTH8050P_S2/3 <29, 31, 33>",ANTH8050P_S2/3,TEST only,Class,Tuesday,12:00,14:00,07/21/2015,"29, 31, 33",0000000000000000000000000000101010000000000000000000,ADH 123_inactive,A. D. Hope Building Room 123 Mutimedia Room
ANTH8050P_S2,MAAPD (Research) Sub-thesis,"ANTH8050P_S2/3 <29, 31, 33>","ANTH8050P_S2/3 <29, 31, 33>",TEST only,Class,Tuesday,12:00,14:00,07/21/2015,"29, 31, 33",0000000000000000000000000000101010000000000000000000,ADH 123_inactive,A. D. Hope Building Room 123 Mutimedia Room
ANTH8050P_S2,MAAPD (Research) Sub-thesis,"ANTH8050P_S2/3 <30, 32, 34-35, 38-43>",ANTH8050P_S2/3,TEST only,Class,Monday,14:00,14:30,07/27/2015,"30, 32, 34-35, 38-43",0000000000000000000000000000010101100111111000000000,ADH 123_inactive,A. D. Hope Building Room 123 Mutimedia Room
ANTH8050P_S2,MAAPD (Research) Sub-thesis,"ANTH8050P_S2/3 <30, 32, 34-35, 38-43>","ANTH8050P_S2/3 <30, 32, 34-35, 38-43>",TEST only,Class,Monday,14:00,14:30,07/27/2015,"30, 32, 34-35, 38-43",0000000000000000000000000000010101100111111000000000,ADH 123_inactive,A. D. Hope Building Room 123 Mutimedia Room
ANTH8050P_S2,MAAPD (Research) Sub-thesis,ANTH8050P_S2/4 <29-30>,ANTH8050P_S2/4,TEST only,Class,Tuesday,16:30,17:00,07/21/2015,29-30,0000000000000000000000000000110000000000000000000000,ADH 123_inactive,A. D. Hope Building Room 123 Mutimedia Room
ANTH8050P_S2,MAAPD (Research) Sub-thesis,ANTH8050P_S2/4 <29-30>,ANTH8050P_S2/4 <29-30>,TEST only,Class,Tuesday,16:30,17:00,07/21/2015,29-30,0000000000000000000000000000110000000000000000000000,ADH 123_inactive,A. D. Hope Building Room 123 Mutimedia Room
ANTH8050P_S2,MAAPD (Research) Sub-thesis,"ANTH8050P_S2/4 <31-35, 38-43>",ANTH8050P_S2/4,TEST only,Class,Tuesday,14:00,14:30,08/04/2015,"31-35, 38-43",0000000000000000000000000000001111100111111000000000,ADH 123_inactive,A. D. Hope Building Room 123 Mutimedia Room
ANTH8050P_S2,MAAPD (Research) Sub-thesis,"ANTH8050P_S2/4 <31-35, 38-43>","ANTH8050P_S2/4 <31-35, 38-43>",TEST only,Class,Tuesday,14:00,14:30,08/04/2015,"31-35, 38-43",0000000000000000000000000000001111100111111000000000,ADH 123_inactive,A. D. Hope Building Room 123 Mutimedia Room
ANTH8050P_S2,MAAPD (Research) Sub-thesis,ANTH8050P_S2/5,ANTH8050P_S2/5,TEST only,Class,Thursday,15:00,15:30,07/23/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,ADH 144_inactive,A. D. Hope Building Room 144 Mutimedia Room
ANTH8050P_S2,MAAPD (Research) Sub-thesis,ANTH8050P_S2/6,ANTH8050P_S2/6,TEST only,Class,Monday,16:00,16:30,07/20/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,ADH 123_inactive,A. D. Hope Building Room 123 Mutimedia Room
ANTH8054_S2,Humanitarian Action (Advanced),ANTH8054_S2^ANTH8056_S2 Class01/ 001,ANTH8054_S2 Class01/ 001,,Class,Wednesday,14:00,17:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,ADH G12,_A. D. Hope Building Room G12
ANTH8056_S2,Introduction to Humanitarian Action,ANTH8054_S2^ANTH8056_S2 Class01/ 001,ANTH8056_S2 Class01/ 001,,Class,Wednesday,14:00,17:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,ADH G12,_A. D. Hope Building Room G12
ANTH8060_S2,"Exploring Gender, Resources and the Environment",ANTH8060_S2 Lecture01/ 001,ANTH8060_S2 Lecture01/ 001,,Lecture,Monday,15:00,18:00,07/20/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,Crawford Seminar Room 8,_Crawford Seminar Room 8 CR Bld Rm 2.53
ANTH8106_S2,"Gender, Nature and Development",ANTH8106_S2 Lecture 01/001,ANTH8106_S2 Lecture 01/001,,Booking,Tuesday,10:00,13:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,COOMBS_SSGM Reading Room,_H.C. Coombs Building SSGM Reading Room 5119
ANUC1001_S2,Business Information Systems,ANUC1001_S2 Class01/ 001,ANUC1001_S2 Class01/ 001,,Class,Monday,10:00,13:00,07/20/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,ADH G12,_A. D. Hope Building Room G12
ANUC1001_S2,Business Information Systems,ANUC1001_S2 Class02/ 001,ANUC1001_S2 Class02/ 001,,Class,Wednesday,10:00,12:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,ADH G28,_A. D. Hope Building Room G28 
ANUC1003_S2,Algebra and Calculus Methods,ANUC1003_S2 Class01/ 001,ANUC1003_S2 Class01/ 001,,Class,Monday,14:00,16:00,07/20/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,MH G051,_Melville Hall G051
ANUC1003_S2,Algebra and Calculus Methods,ANUC1003_S2 Class02/ 001,ANUC1003_S2 Class02/ 001,,Class,Tuesday,12:00,14:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,ADH G30,_A. D. Hope Building Room G30
ANUC1003_S2,Algebra and Calculus Methods,ANUC1003_S2 Class03/ 001,ANUC1003_S2 Class03/ 001,,Class,Friday,12:00,13:00,07/24/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,ADH G30,_A. D. Hope Building Room G30
ANUC1100_S2,Introduction to Programming and Algorithms,ANUC1100_S2 Class01/ 001,ANUC1100_S2 Class01/ 001,,Class,Wednesday,14:00,17:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,PSYC G6,_Psychology Building Room G06
ANUC1101_S2,Professional Communication,ANUC1101_S2 Class01/ 001,ANUC1101_S2 Class01/ 001,,Class,Tuesday,15:00,17:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,Han 2.22,_Hancock 2.22
ANUC1101_S2,Professional Communication,ANUC1101_S2 Class02/ 001,ANUC1101_S2 Class02/ 001,,Class,Thursday,09:00,11:00,07/23/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,ADH G12,_A. D. Hope Building Room G12
ANUC1101_S2,Professional Communication,ANUC1101_S2 Class03/ 001,ANUC1101_S2 Class03/ 001,,Class,Friday,14:00,15:00,07/24/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,ADH G12,_A. D. Hope Building Room G12
ANUC1104_S2,Introduction to Social Psychology,ANUC1104_S2 Class01/ 001,ANUC1104_S2 Class01/ 001,,Class,Tuesday,10:00,12:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,ADH G9,_A. D. Hope Building Room G9
ANUC1104_S2,Introduction to Social Psychology,ANUC1104_S2 Class02/ 001,ANUC1104_S2 Class02/ 001,,Class,Wednesday,13:00,15:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,LAW G12,_Law Building Room G12
ANUC1104_S2,Introduction to Social Psychology,ANUC1104_S2 Class03/ 001,ANUC1104_S2 Class03/ 001,,Class,Friday,12:00,13:00,07/24/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,LAW G12,_Law Building Room G12
ANUC1107_S2,Logic and Critical Thinking,ANUC1107_S2 Class01/ 001,ANUC1107_S2 Class01/ 001,,Class,Monday,15:00,17:00,07/20/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,CRISP G017,_L F Crisp Building Room G017
ANUC1107_S2,Logic and Critical Thinking,ANUC1107_S2 Class02/ 001,ANUC1107_S2 Class02/ 001,,Class,Wednesday,15:00,17:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,Han 2.22,_Hancock 2.22
ANUC1107_S2,Logic and Critical Thinking,ANUC1107_S2 Class03/ 001,ANUC1107_S2 Class03/ 001,,Class,Thursday,12:00,13:00,07/23/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,ADH G30,_A. D. Hope Building Room G30
ANUC1108_S2,Terror to Terrorism: A History,ANUC1108_S2 Class01/ 001,ANUC1108_S2 Class01/ 001,,Class,Monday,10:00,12:00,07/20/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,MORAN G009,_Moran Building Room G009
ANUC1108_S2,Terror to Terrorism: A History,ANUC1108_S2 Class02/ 001,ANUC1108_S2 Class02/ 001,,Class,Thursday,15:00,17:00,07/23/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,Han 2.23,_Hancock 2.23
ANUC1108_S2,Terror to Terrorism: A History,ANUC1108_S2 Class03/ 001,ANUC1108_S2 Class03/ 001,,Class,Friday,10:00,11:00,07/24/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,CRISP G017,_L F Crisp Building Room G017
ARAB1003_S2,Introductory Arabic B,ARAB1003_S2^ARAB6103_S2 Class01/ 001,ARAB1003_S2 Class01/ 001,Class A Group 1,Class,Tuesday,11:00,13:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,CAIS Al-Falasi Theatre,_CAIS Al-Falasi Theatre
ARAB1003_S2,Introductory Arabic B,ARAB1003_S2^ARAB6103_S2 Class01/ 002,ARAB1003_S2 Class01/ 002,Class A Group 2,Class,Tuesday,15:00,17:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,CAIS Al-Falasi Theatre,_CAIS Al-Falasi Theatre
ARAB1003_S2,Introductory Arabic B,ARAB1003_S2^ARAB6103_S2 Class02/ 001,ARAB1003_S2 Class02/ 001,Class B Group 1,Class,Wednesday,11:00,12:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,CAIS Al-Falasi Theatre,_CAIS Al-Falasi Theatre
ARAB1003_S2,Introductory Arabic B,ARAB1003_S2^ARAB6103_S2 Class02/ 002,ARAB1003_S2 Class02/ 002,Class B Group 2,Class,Wednesday,12:00,13:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,CAIS Al-Falasi Theatre,_CAIS Al-Falasi Theatre
ARAB1003_S2,Introductory Arabic B,ARAB1003_S2^ARAB6103_S2 Lecture01/ 001 ,ARAB1003_S2 Lecture01/ 001,Lecture,Lecture,Monday,14:00,16:00,07/20/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,HA G050,_Haydon-Allen Building Room G050
ARAB2012_S2,Intermediate Arabic B,ARAB2012_S2^ARAB6502_S2 Class01/ 001 ,ARAB2012_S2 Class01/ 001,Class,Class,Monday,14:00,16:00,07/20/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,CAIS Al-Falasi Theatre,_CAIS Al-Falasi Theatre
ARAB2012_S2,Intermediate Arabic B,ARAB2012_S2^ARAB6502_S2 Class02/ 001 ,ARAB2012_S2 Class02/ 001,Class,Class,Tuesday,13:00,15:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,CAIS Al-Falasi Theatre,_CAIS Al-Falasi Theatre
ARAB2012_S2,Intermediate Arabic B,ARAB2012_S2^ARAB6502_S2 Class03/ 001,ARAB2012_S2 Class03/ 001,Conversation Class,Class,Thursday,14:00,15:00,07/23/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,CAIS Al-Falasi Theatre,_CAIS Al-Falasi Theatre
ARAB3002_S2,Advanced Arabic B,ARAB3002_S2^ARAB6504_S2 Class01/ 001 ,ARAB3002_S2 Class01/ 001,Class,Class,Monday,11:00,13:00,07/20/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,CAIS 1.14,_Centre for Arab and Islamic Studies Room 1.14
ARAB3002_S2,Advanced Arabic B,ARAB3002_S2^ARAB6504_S2 Class02/ 001 ,ARAB3002_S2 Class02/ 001,Class,Class,Tuesday,09:00,11:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,BPB ETC Studio 3 Yellow,_Baldessin Precinct Bld Ethel Tory Centre Studio 3 Yellow
ARAB3002_S2,Advanced Arabic B,ARAB3002_S2^ARAB6504_S2 Class03/ 001,ARAB3002_S2 Class03/ 001,Conversation Class,Class,Wednesday,15:00,16:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,LAW G11,_Law Building Room G11
ARAB6103_S2,Introductory Arabic B,ARAB1003_S2^ARAB6103_S2 Class01/ 001,ARAB6103_S2 Class01/ 001,Class A Group 1,Class,Tuesday,11:00,13:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,CAIS Al-Falasi Theatre,_CAIS Al-Falasi Theatre
ARAB6103_S2,Introductory Arabic B,ARAB1003_S2^ARAB6103_S2 Class01/ 002,ARAB6103_S2 Class01/ 002,Class A Group 2,Class,Tuesday,15:00,17:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,CAIS Al-Falasi Theatre,_CAIS Al-Falasi Theatre
ARAB6103_S2,Introductory Arabic B,ARAB1003_S2^ARAB6103_S2 Class02/ 001,ARAB6103_S2 Class02/ 001,Class B Group 1,Class,Wednesday,11:00,12:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,CAIS Al-Falasi Theatre,_CAIS Al-Falasi Theatre
ARAB6103_S2,Introductory Arabic B,ARAB1003_S2^ARAB6103_S2 Class02/ 002,ARAB6103_S2 Class02/ 002,Class B Group 2,Class,Wednesday,12:00,13:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,CAIS Al-Falasi Theatre,_CAIS Al-Falasi Theatre
ARAB6103_S2,Introductory Arabic B,ARAB1003_S2^ARAB6103_S2 Lecture01/ 001 ,ARAB6103_S2 Lecture01/ 001,Lecture,Lecture,Monday,14:00,16:00,07/20/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,HA G050,_Haydon-Allen Building Room G050
ARAB6502_S2,Intermediate Arabic B,ARAB2012_S2^ARAB6502_S2 Class01/ 001 ,ARAB6502_S2 Class01/ 001,Class,Class,Monday,14:00,16:00,07/20/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,CAIS Al-Falasi Theatre,_CAIS Al-Falasi Theatre
ARAB6502_S2,Intermediate Arabic B,ARAB2012_S2^ARAB6502_S2 Class02/ 001 ,ARAB6502_S2 Class02/ 001,Class,Class,Tuesday,13:00,15:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,CAIS Al-Falasi Theatre,_CAIS Al-Falasi Theatre
